0,0.39814814814814814,0.0,0.2079646017699115
1,0.8693693693693694,0.44954128440366975,0.8340425531914893
1,0.5935828877005348,0.08196721311475409,0.3197969543147208
0,0.5445026178010471,0.0,0.24170616113744076
0,0.32950191570881227,0.0,0.17586206896551723
0,0.5903083700440529,0.0,0.3046875
1,0.7597765363128491,0.24571428571428572,0.48936170212765956
0,0.5161290322580645,0.0,0.2755102040816326
0,0.44086021505376344,0.0,0.22842639593908629
1,0.9794520547945206,0.7887323943661971,0.9013157894736842
1,0.9513888888888888,0.5214285714285715,0.8838709677419355
1,0.9764705882352941,0.5783132530120482,0.8201058201058201
1,0.8117647058823529,0.28313253012048195,0.4550561797752809
0,0.4411764705882353,0.0,0.34210526315789475
0,0.4888888888888889,0.0,0.28421052631578947
1,0.813953488372093,0.6341463414634146,0.7934782608695652
0,0.6111111111111112,0.0,0.3291139240506329
1,1.0,0.9659090909090909,1.0
1,0.634020618556701,0.005263157894736842,0.3701923076923077
1,0.5829383886255924,0.08695652173913043,0.42081447963800905
1,0.6379310344827587,0.30701754385964913,0.4900398406374502
0,0.42038216560509556,0.0,0.2411764705882353
1,0.6877637130801688,0.07725321888412018,0.5
1,0.6766467065868264,0.11042944785276074,0.46842105263157896
1,0.7692307692307693,0.45084745762711864,0.6050955414012739
1,0.7122641509433962,0.08653846153846154,0.5363636363636364
1,0.6299212598425197,0.28,0.39372822299651566
1,0.7157360406091371,0.0051813471502590676,0.34299516908212563
0,0.3320610687022901,0.0,0.16376306620209058
1,0.7172131147540983,0.07916666666666666,0.4583333333333333
1,0.8782608695652174,0.47345132743362833,0.8156862745098039
1,0.5298013245033113,0.31543624161073824,0.44857142857142857
0,0.5721153846153846,0.0,0.23318385650224216
0,0.319672131147541,0.0,0.17307692307692307
0,0.53,0.0,0.2636363636363636
1,0.78,0.6071428571428571,0.6729857819905213
0,0.6526946107784432,0.0,0.3582887700534759
0,0.4439461883408072,0.0,0.23236514522821577
1,0.6650246305418719,0.18090452261306533,0.3506944444444444
1,0.7281553398058253,0.034653465346534656,0.35046728971962615
1,0.7620481927710844,0.2896341463414634,0.571830985915493
1,0.9470198675496688,0.2857142857142857,0.7738095238095238
1,0.3684210526315789,0.0,0.2033898305084746
0,0.5328947368421053,0.0,0.24561403508771928
0,0.6184971098265896,0.005917159763313609,0.2648648648648649
0,0.5103092783505154,0.010526315789473684,0.2315270935960591
0,0.5798319327731093,0.0,0.23107569721115537
0,0.40703517587939697,0.0,0.1963470319634703
0,0.5154639175257731,0.0,0.23659305993690852
1,0.5845410628019324,0.04926108374384237,0.29646017699115046
1,0.6171875,0.1693548387096774,0.5072463768115942
1,1.0,0.84251968503937,0.8888888888888888
1,0.9916666666666667,0.8879310344827587,0.9927007299270073
0,0.550561797752809,0.0,0.2864864864864865
0,0.41935483870967744,0.0,0.2727272727272727
1,0.8351648351648352,0.034482758620689655,0.6451612903225806
1,0.9270833333333334,0.29347826086956524,0.8365384615384616
0,0.4928909952606635,0.0,0.2374429223744292
1,0.7087378640776699,0.3217821782178218,0.65
1,0.8633879781420765,0.30726256983240224,0.7787234042553192
1,0.9606060606060606,0.8650306748466258,0.9103641456582633
0,0.4380165289256198,0.0,0.2222222222222222
1,0.7336683417085427,0.07179487179487179,0.49261083743842365
1,0.5138888888888888,0.0,0.2570281124497992
0,0.4861111111111111,0.0,0.2311111111111111
1,0.8451882845188284,0.3021276595744681,0.6507936507936508
1,0.485,0.0,0.24761904761904763
1,0.9506726457399103,0.7808219178082192,0.8326693227091634
1,0.551219512195122,0.23383084577114427,0.28440366972477066
0,0.3612565445026178,0.0,0.182648401826484
